"property_id";"location_id";"page_url";"property_type";"price";"location";"city";"province_name";"latitude";"longitude";"baths";"area";"purpose";"bedrooms";"date_added";"agency";"agent"
5416999;11579;"https://www.zameen.com/Property/karachi_navy_housing_scheme_karsaz_nhs_karsaz_phase_4_golf_course_along__350_sqyard_6_bed_beautiful_house_prime_location-5416999-11579-1.html";"House";110000000;"Navy Housing Scheme Karsaz";"Karachi";"Sindh";24.884830474854;67.107131958008;6;"17.5 Kanal";"For Sale";6;"06-05-2019";"BEC Consultants";"ARehman"
5457608;7209;"https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_a_3_bedroom_apartment__for_sale-5457608-7209-1.html";"Flat";9500000;"North Nazimabad";"Karachi";"Sindh";24.932405;67.030249;4;"6 Marla";"For Sale";3;"02-17-2019";"";""
5480681;9522;"https://www.zameen.com/Property/karachi_abul_hassan_isphani_road_chapal_garden__leased_road_facing__1140_sq_ft_flat_for_sale-5480681-9522-1.html";"Flat";3500000;"Abul Hassan Isphani Road";"Karachi";"Sindh";24.941817;67.098056;3;"5.1 Marla";"For Sale";5;"06-27-2019";"";""
5493171;7167;"https://www.zameen.com/Property/new_karachi_new_karachi_sector_5_l_house_is_available_for_sale-5493171-7167-1.html";"House";40000000;"New Karachi";"Karachi";"Sindh";24.989559;67.067714;5;"4.8 Marla";"For Sale";4;"01-18-2019";"";""
5517491;6655;"https://www.zameen.com/Property/malir_cantonment_askari_5_askari_5_sector_g_brig_houses_available_for_sale-5517491-6655-1.html";"House";70000000;"Cantt";"Karachi";"Sindh";24.937425;67.182856;6;"1 Kanal";"For Sale";5;"04-09-2019";"Pak Lafame Estate Realtor";"Ali Tahir"
5527291;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_defence_phase_v_3_bed_rooms_brand_new_apartment_with_parking_and_lift-5527291-1482-1.html";"Flat";22000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.04355;3;"8 Marla";"For Sale";3;"05-06-2019";"Universal Estate & Builders";"Syed Zakir Ali"
5528861;253;"https://www.zameen.com/Property/karachi_khalid_bin_walid_road_flat_is_available_for_sale-5528861-253-1.html";"Flat";32000000;"Khalid Bin Walid Road";"Karachi";"Sindh";24.874922;67.057322;0;"10.2 Marla";"For Sale";4;"05-06-2019";"Maniya Associates";"Muhammad Bawany"
5528867;413;"https://www.zameen.com/Property/karachi_shaheed_millat_road_g1_town_house_is_available_for_sale-5528867-413-1.html";"House";70000000;"Shaheed Millat Road";"Karachi";"Sindh";24.876976;67.069237;4;"8.8 Marla";"For Sale";4;"05-06-2019";"Maniya Associates";"Muhammad Bawany"
5529149;6889;"https://www.zameen.com/Property/scheme_33_sector_24_a_pcsir_housing_society_flat_leased_available_for_sale_in_pcsir_housing_society-5529149-6889-1.html";"Flat";8500000;"Scheme 33";"Karachi";"Sindh";24.962737;67.128568;3;"6.7 Marla";"For Sale";3;"07-04-2019";"";""
5578552;304;"https://www.zameen.com/Property/saddar_town_saddar_2_combined_flats_for_sale_in_saddar_karachi-5578552-304-1.html";"Flat";14000000;"Saddar Town";"Karachi";"Sindh";24.860389;67.027795;4;"9 Marla";"For Sale";4;"05-06-2019";"";""
5598037;476;"https://www.zameen.com/Property/karachi_malir_350_sq_yds_bungalow_available_for_sale_in_old_falcon_complex_malir_cantt-5598037-476-1.html";"House";49500000;"Malir";"Karachi";"Sindh";24.89321;67.195473;5;"14 Marla";"For Sale";4;"06-27-2019";"Vigilant Property Solutions";"Group Captain Rana Farooq R  Kashif Khan"
5646406;9049;"https://www.zameen.com/Property/north_karachi_north_karachi_sector_11_c_2_flat_is_up_for_sale_in_north_karachi_sector_11_c_2-5646406-9049-1.html";"Flat";4100000;"North Karachi";"Karachi";"Sindh";24.965828;67.062515;2;"3.4 Marla";"For Sale";4;"01-18-2019";"";""
5719902;10623;"https://www.zameen.com/Property/karachi_anda_mor_road_1st_floor_flat_for_sale_2_bed_1_lounge_2_bath_rooms_attached-5719902-10623-1.html";"Flat";3400000;"Anda Mor Road";"Karachi";"Sindh";24.964946;67.056945;2;"2.9 Marla";"For Sale";2;"03-19-2019";"";""
5727152;6875;"https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_1_3_bed_with_roof_lavish_corner_penthouse_for_sale-5727152-6875-1.html";"Penthouse";15000000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.91567;67.083628;3;"7.6 Marla";"For Sale";3;"07-02-2019";"Kokan Estate";"Asghar Ali Bhardhey"
5794550;6876;"https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_14_4_beds_flat_at_pearl_residency_twin_tower_for_sale-5794550-6876-1.html";"Flat";39000000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.896947;67.071962;5;"9.8 Marla";"For Sale";4;"07-02-2019";"Kokan Estate";"Asghar Ali Bhardhey"
5823437;9135;"https://www.zameen.com/Property/karachi_fazaia_housing_scheme_fazaia_housing_scheme_karachi_2_bedroom_luxury_apartment-5823437-9135-1.html";"Flat";4666000;"Fazaia Housing Scheme";"Karachi";"Sindh";25.037432754773;67.136120796204;2;"5.8 Marla";"For Sale";2;"05-06-2019";"AARCO Fazaia Authorized Dealer";"Altamash Memon"
5868636;9195;"https://www.zameen.com/Property/scheme_33_zeenatabad_zeenatabaad_west_open_corner_flat_available_for_sale-5868636-9195-1.html";"Flat";4848000;"Scheme 33";"Karachi";"Sindh";24.974996;67.133599;3;"3.6 Marla";"For Sale";3;"05-06-2019";"Estate 1. com";"Zikru Ur Rehman"
5877435;9586;"https://www.zameen.com/Property/malir_cantonment_dohs_phase_1_beautiful_corner_house_west_open_park_facing_villa_in_dohs_phase_1_malir_cantt-5877435-9586-1.html";"House";95000000;"Cantt";"Karachi";"Sindh";24.959894;67.188631;6;"1.1 Kanal";"For Sale";7;"06-05-2019";"";""
5927863;6865;"https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_4a_gulshane_iqbal__block_4a_prime_location_400_sq_yards_single_storey_west_open-5927863-6865-1.html";"House";40000000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.939604;67.09591;4;"16 Marla";"For Sale";3;"06-26-2019";"Al Azmat Estate";"Azmat Ali"
5930077;476;"https://www.zameen.com/Property/karachi_malir_double_storey_house_for_sale-5930077-476-1.html";"House";8500000;"Malir";"Karachi";"Sindh";24.89321;67.195473;5;"4 Marla";"For Sale";4;"05-06-2019";"";""
5939607;11579;"https://www.zameen.com/Property/karachi_navy_housing_scheme_karsaz_nhs_karsaz_350_sq_yard_beautiful_house_for_sale-5939607-11579-1.html";"House";90000000;"Navy Housing Scheme Karsaz";"Karachi";"Sindh";24.893299;67.103462;6;"14 Marla";"For Sale";5;"07-01-2019";"BEC Consultants";"ARehman"
6013436;10721;"https://www.zameen.com/Property/emaar_crescent_bay_coral_towers_coral_tower_ii__four_bedrooms_flat_for_sale-6013436-10721-1.html";"Flat";72500000;"DHA Defence";"Karachi";"Sindh";24.751578;67.072125;4;"18.2 Marla";"For Sale";4;"06-05-2019";"Property Hub";"Khawaja Mujtaba Khalil Darabu"
6017161;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_emaar_crescent_bay_karachi_book_your_dream_apartment_today-6017161-1485-1.html";"Flat";55000000;"DHA Defence";"Karachi";"Sindh";24.782215;67.074537;5;"11.8 Marla";"For Sale";4;"06-30-2019";"Khatwani Estate";"Ajay Khatwani"
6125547;7188;"https://www.zameen.com/Property/north_karachi_north_karachi_sector_11e_ground_plus_one_house_for_sale_at_11e_up_north_karachi-6125547-7188-1.html";"House";7000000;"North Karachi";"Karachi";"Sindh";24.969758;67.072692;3;"3.4 Marla";"For Sale";3;"06-07-2019";"";""
6156499;1664;"https://www.zameen.com/Property/clifton_clifton_block_2_marina_elevation_3_bhk_apartment_for_sale-6156499-1664-1.html";"Flat";17000000;"Clifton";"Karachi";"Sindh";24.813927;67.01261;3;"6.2 Marla";"For Sale";3;"06-29-2019";"";""
6187227;7118;"https://www.zameen.com/Property/lyari_town_khada_memon_society_flat_is_available_for_sale-6187227-7118-1.html";"Flat";1700000;"Lyari Town";"Karachi";"Sindh";24.854899;66.991868;2;"3.2 Marla";"For Sale";2;"02-17-2019";"";""
6215687;8491;"https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_4th_floor_flat_at_nishat_commercial-6215687-8491-1.html";"Flat";22000000;"DHA Defence";"Karachi";"Sindh";24.800643;67.064703;4;"8 Marla";"For Sale";3;"04-09-2019";"";""
6239437;7188;"https://www.zameen.com/Property/north_karachi_north_karachi_sector_11e_house_for_sale_ground_plus_two-6239437-7188-1.html";"House";11000000;"North Karachi";"Karachi";"Sindh";24.969758;67.072692;0;"3.3 Marla";"For Sale";5;"07-18-2019";"";""
6239640;1672;"https://www.zameen.com/Property/dha_defence_dha_phase_2_extension_flat_for_sale_in_dha_phase_2_extension-6239640-1672-1.html";"Flat";7000000;"DHA Defence";"Karachi";"Sindh";24.832117;67.063637;0;"4.9 Marla";"For Sale";2;"07-18-2019";"";""
6270196;9191;"https://www.zameen.com/Property/scheme_33_sector_19_a_government_teacher_society_flat_available_on_booking_4_beds_corner_west_open_19a-6270196-9191-1.html";"Flat";5049000;"Scheme 33";"Karachi";"Sindh";24.978512;67.129835;2;"4 Marla";"For Sale";0;"06-05-2019";"Estate 1. com";"Abdul Basit"
6281914;6671;"https://www.zameen.com/Property/dha_phase_5_saba_commercial_area_1050_sq_ft_2_bed_fully_renovated_apartment_for_sale__sea_facing-6281914-6671-1.html";"Flat";8000000;"DHA Defence";"Karachi";"Sindh";24.801072;67.036729;2;"4.7 Marla";"For Sale";2;"06-14-2019";"The Property Company";"Mutahir Khan"
6334627;10371;"https://www.zameen.com/Property/dha_phase_2_extension_commercial_area_3_bed_flat_for_sale-6334627-10371-1.html";"Flat";7800000;"DHA Defence";"Karachi";"Sindh";24.83242;67.068866;2;"4.4 Marla";"For Sale";3;"07-01-2019";"";""
6365163;8491;"https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_brand_new_3_beds_flat_with_car_parking_stand_by_generator_1500_covered_area-6365163-8491-1.html";"Flat";22500000;"DHA Defence";"Karachi";"Sindh";24.800643;67.064703;3;"6.7 Marla";"For Sale";3;"06-14-2019";"JK Property";"Malik Kashif Raza"
6366202;1664;"https://www.zameen.com/Property/clifton_clifton_block_2_bakht_tower__fully_finished_ready_to_move_apartment-6366202-1664-1.html";"Flat";103500000;"Clifton";"Karachi";"Sindh";24.813927;67.01261;4;"18.4 Marla";"For Sale";4;"06-30-2019";"Khatwani Estate";"Ajay Khatwani"
6366598;8503;"https://www.zameen.com/Property/dha_phase_8_emaar_crescent_bay_book_your_dream_apartment_today_emaar_crescent_bay_2_bed_only_limited_units_left-6366598-8503-1.html";"Flat";30000000;"DHA Defence";"Karachi";"Sindh";24.752502;67.074019;2;"7.3 Marla";"For Sale";2;"06-30-2019";"Khatwani Estate";"Ajay Khatwani"
6366697;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_book_your_dream_apartment_today_emaar_crescent_bay_2_bed_only_limited_units_left-6366697-1485-1.html";"Flat";53000000;"DHA Defence";"Karachi";"Sindh";24.782215;67.074537;4;"11.7 Marla";"For Sale";4;"06-30-2019";"Khatwani Estate";"Ajay Khatwani"
6369112;7214;"https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_f_house_is_available_for_sale-6369112-7214-1.html";"House";6500000;"North Nazimabad";"Karachi";"Sindh";24.929369;67.045226;2;"3.2 Marla";"For Sale";3;"07-10-2019";"";""
6380335;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_4_bed_emaar_crescent_bay_book_your_dream_apartment_today-6380335-1485-1.html";"Flat";55000000;"DHA Defence";"Karachi";"Sindh";24.782215;67.074537;5;"11.7 Marla";"For Sale";4;"06-30-2019";"Khatwani Estate";"Ajay Khatwani"
6381308;6834;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_3_beds_al_pine_tower_1700_sq_ft_apartment_is_available_for_sale-6381308-6834-1.html";"Flat";8000000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.92463684082;67.141906738281;3;"7.6 Marla";"For Sale";3;"06-14-2019";"Shaikh Enterprises";"Shaikh Enterprises"
6382328;8491;"https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_4th_floor_bungalow_facing_apartment_for_sale_3_beds_with_lift-6382328-8491-1.html";"Flat";15000000;"DHA Defence";"Karachi";"Sindh";24.800643;67.064703;3;"5.6 Marla";"For Sale";3;"06-07-2019";"JK Property";"Malik Kashif Raza"
6382337;8491;"https://www.zameen.com/Property/dha_phase_6_nishat_commercial_area_new_flat_full_floor_2040_sq_feet_flat_3_beds_wit_lift_banglow_facing-6382337-8491-1.html";"Flat";22500000;"DHA Defence";"Karachi";"Sindh";24.800643;67.064703;4;"9.1 Marla";"For Sale";3;"06-14-2019";"JK Property";"Malik Kashif Raza"
6382347;1481;"https://www.zameen.com/Property/d_h_a_dha_phase_4_booking_for_sale_flat_3_side_corner_building_4_side_open_front_and_back_bungalow_facing_2nd_floor_last_flat-6382347-1481-1.html";"Flat";32500000;"DHA Defence";"Karachi";"Sindh";24.824093;67.061405;4;"8 Marla";"For Sale";3;"06-14-2019";"JK Property";"Malik Kashif Raza"
6390122;6834;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_alpine_towers__3_bed_dd_apartment_for_sale_of_1700_sqft-6390122-6834-1.html";"Flat";8000000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.924636;67.141903;3;"7.6 Marla";"For Sale";3;"06-14-2019";"Shaikh Enterprises";"Usman / Naib"
6395780;1485;"https://www.zameen.com/Property/d_h_a_dha_phase_8_ready_to_move_brand_new_bungalow_for_sale_facing_creek_vista_phase_8_dha-6395780-1485-1.html";"House";43500000;"DHA Defence";"Karachi";"Sindh";24.782215;67.074537;5;"4 Marla";"For Sale";4;"06-14-2019";"JK Property";"Malik Kashif Raza"
6421097;7220;"https://www.zameen.com/Property/north_nazimabad_north_nazimabad_block_l_brand_new_bungalow_double_storey_8_bed_attached_for_sale-6421097-7220-1.html";"House";72500000;"North Nazimabad";"Karachi";"Sindh";24.941744;67.053638;8;"18 Marla";"For Sale";8;"06-20-2019";"Altamash Estate & Construction";"Syed Altamash Ahmed"
6427057;198;"https://www.zameen.com/Property/karachi_bath_island_brand_new_3_bedroom_spacious_apartment_for_sale-6427057-198-1.html";"Flat";50000000;"Bath Island";"Karachi";"Sindh";24.835660934448;67.028602600098;5;"10.3 Marla";"For Sale";3;"07-03-2019";"A S Properties";"Ali Hanif"
6440673;6875;"https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_13_d_1_600_sq_yards_house_in_block_13_d1__gulshan_e_iqbal_town-6440673-6875-1.html";"House";90000000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.916727078871;67.0828717249;8;"1.2 Kanal";"For Sale";6;"10-07-2018";"";""
6468994;8484;"https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_brand_new_appartment_for_sale_in_badar_commercial__dha_karachi-6468994-8484-1.html";"Flat";22500000;"DHA Defence";"Karachi";"Sindh";24.798481;67.045716;4;"8.1 Marla";"For Sale";3;"07-01-2019";"Bali Enterprises";"Dr. Harish Vankwani"
6484598;6881;"https://www.zameen.com/Property/gulshan_e_iqbal_gulshan_e_iqbal_block_19_brand_new_3_beds_flat_for_sale-6484598-6881-1.html";"Flat";13000000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.907068;67.094915;4;"8.9 Marla";"For Sale";3;"07-02-2019";"Kokan Estate";"Asghar Ali Bhardhey"
6494408;6834;"https://www.zameen.com/Property/gulistan_e_jauhar_gulistan_e_jauhar_block_10_bismillah_towers_3_and_4_bed_dd_west_open_apartments_for_sale-6494408-6834-1.html";"Flat";11500000;"Gulistan-e-Jauhar";"Karachi";"Sindh";24.924636;67.141903;3;"10.7 Marla";"For Sale";3;"06-16-2019";"Shaikh Enterprises";"Usman / Naib"
6499112;8363;"https://www.zameen.com/Property/bahria_town_karachi_bahria_tower_spectacular_deal_ideal_2_bed_flat_available_for_sale_in_bahria_tower-6499112-8363-1.html";"Flat";4790000;"Bahria Town Karachi";"Karachi";"Sindh";24.86551;67.056105;2;"4.2 Marla";"For Sale";2;"06-21-2019";"UPN (Universal Property Network)";"Rehmatullah Yaseen"
6500915;6741;"https://www.zameen.com/Property/surjani_town_surjani_town_sector_7d_ground_1_house_corner_is_available_for_sale-6500915-6741-1.html";"House";3200000;"Gadap Town";"Karachi";"Sindh";25.037472;67.07222;3;"2.8 Marla";"For Sale";4;"02-17-2019";"";""
6507566;9030;"https://www.zameen.com/Property/bahria_town_karachi_bahria_apartments_bahria_apartment_available_for_sale-6507566-9030-1.html";"Flat";6000000;"Bahria Town Karachi";"Karachi";"Sindh";25.020961;67.321172;2;"4.2 Marla";"For Sale";2;"05-09-2019";"Professionals Real Estate Consultants & Builder";"jamshed Ali"
6508531;6858;"https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_hassan_square_flat_is_available_for_sale-6508531-6858-1.html";"Flat";18000000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.898465;67.0625;2;"7.3 Marla";"For Sale";3;"07-10-2019";"";""
6511996;11588;"https://www.zameen.com/Property/defence_view_society_empire_boulevard_apartments_empire_boulevard_apartments-6511996-11588-1.html";"Flat";12400000;"Defence View Society";"Karachi";"Sindh";24.834128;67.078099;2;"4.7 Marla";"For Sale";2;"02-17-2019";"Zisk Properties";"Zafer Khattak"
6512018;11015;"https://www.zameen.com/Property/gulshan_e_roomi_sohni_golf_view_apartments_apartment_is_available_for_sale_in_sohni_golf_view_apartments-6512018-11015-1.html";"Flat";9500000;"Cantt";"Karachi";"Sindh";24.920751;67.178494;2;"6.7 Marla";"For Sale";3;"02-17-2019";"Zisk Properties";"Zafer Khattak"
6582516;9143;"https://www.zameen.com/Property/scheme_33_hadiabad_house_at_hadiabad_cooperative_housing_society_scheme_33-6582516-9143-1.html";"House";14500000;"Scheme 33";"Karachi";"Sindh";24.998505;67.130242;0;"16 Marla";"For Sale";0;"06-05-2019";"";""
6583570;11580;"https://www.zameen.com/Property/navy_housing_scheme_karsaz_navy_housing_scheme_karsaz_phase_1_350_sq_yard_west_open_corner_5_bed_d_d_beautiful_house_in_navy_housing_scheme_karsaz__phase_1-6583570-11580-1.html";"House";97000000;"Navy Housing Scheme Karsaz";"Karachi";"Sindh";24.895177;67.104263;6;"14 Marla";"For Sale";5;"06-05-2019";"BEC Consultants";"ARehman"
6592418;6908;"https://www.zameen.com/Property/gulshan_e_iqbal_town_national_stadium_colony_house_for_sale_at_600_sq_yard_beautiful_6_bed_d_d_west_open-6592418-6908-1.html";"House";222500000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.895196;67.084107;7;"1.2 Kanal";"For Sale";6;"06-07-2019";"BEC Consultants";"ARehman"
6639644;6648;"https://www.zameen.com/Property/faisal_cantonment_askari_4_askari_4_brand_new_500_yard_5_bed_beautiful_house_for_sale-6639644-6648-1.html";"House";100000000;"Cantt";"Karachi";"Sindh";24.899769;67.120412;6;"1 Kanal";"For Sale";5;"07-01-2019";"BEC Consultants";"A. Rehman"
6653620;8298;"https://www.zameen.com/Property/karachi_bahria_town_karachi_excellent_investment_option_in_bahria_town_200_sq_yd_villa_for_sale-6653620-8298-1.html";"House";8000000;"Bahria Town Karachi";"Karachi";"Sindh";24.894076;67.027715;3;"8 Marla";"For Sale";3;"06-30-2019";"UPN (Universal Property Network)";"Umer Amin"
6658157;8363;"https://www.zameen.com/Property/bahria_town_karachi_bahria_tower_2_bed_possession_flat__is_available_for_sale_in_bahria_tower_jinnah_avenue-6658157-8363-1.html";"Flat";4800000;"Bahria Town Karachi";"Karachi";"Sindh";24.86551;67.056105;2;"4.2 Marla";"For Sale";2;"06-27-2019";"UPN (Universal Property Network)";"Hammad Khalid"
6711792;8856;"https://www.zameen.com/Property/gadap_town_saima_arabian_villas_flat_for_sale_in_saima_arabian_villas-6711792-8856-1.html";"Flat";3650000;"Gadap Town";"Karachi";"Sindh";25.004868;67.0411;2;"3.3 Marla";"For Sale";2;"07-18-2019";"";""
6712264;7182;"https://www.zameen.com/Property/north_karachi_north_karachi_sector_9_g1_house_for_sale_in_north_karachi__sector_9-6712264-7182-1.html";"House";16000000;"North Karachi";"Karachi";"Sindh";24.97466;67.054667;5;"4.8 Marla";"For Sale";5;"07-18-2019";"";""
6734408;8484;"https://www.zameen.com/Property/dha_phase_5_badar_commercial_area_brand_new_flat_is_available_for_sale-6734408-8484-1.html";"Flat";11000000;"DHA Defence";"Karachi";"Sindh";24.798481;67.045716;0;"5.1 Marla";"For Sale";3;"06-14-2019";"Khawaja Enterprise";"Hassan Khawaja"
6762145;6858;"https://www.zameen.com/Property/karachi_gulshan_e_iqbal_town_flat_for_sale_in_gulshan_e_iqbal-6762145-6858-1.html";"Flat";4050000;"Gulshan-e-Iqbal Town";"Karachi";"Sindh";24.926813;67.087204;2;"3.3 Marla";"For Sale";2;"07-18-2019";"";""
6763837;10061;"https://www.zameen.com/Property/bahria_town_karachi_bahria_sports_city_affordable_luxury_villa_for_sale_in_bahria_sports_city-6763837-10061-1.html";"House";14500000;"Bahria Town Karachi";"Karachi";"Sindh";25.00574;67.316385;4;"14 Marla";"For Sale";4;"06-27-2019";"UPN (Universal Property Network)";"Sajid Awan"
6790300;1482;"https://www.zameen.com/Property/d_h_a_dha_phase_5_brand_new_800_yards_bungalow_for_sale-6790300-1482-1.html";"House";140000000;"DHA Defence";"Karachi";"Sindh";24.810265;67.043552;10;"1.6 Kanal";"For Sale";9;"06-14-2019";"Khawaja Enterprise";"Hassan Khawaja"
